_id,usernameTweet,ID,text,url,nbr_retweet,nbr_favorite,nbr_reply,datetime,is_reply,is_retweet,user_id
ObjectId(5ea090a2726bec3ad8e15549),Johnvall9,1252972777381998593,Al Gobierno Federal no se le ha ocurrido cancelar la mañanera para dejar de comunicar tantas sandeces?,/Johnvall9/status/1252972777381998593,0,0,0,2020-04-22 14:49:23,true,false,2655311861
ObjectId(5ea090a2726bec3ad8e1554a),f66347a9eaa246f,1252972177265004549,"COVIDMX??? Para que hicieron esto? Para criticar? Sean más objetivos y no políticar con una cosa tan seria, mejor este mismo grupo háganlo para aportar dinero a la familias donde hay descensos. Eso si sería ayuda",/f66347a9eaa246f/status/1252972177265004549,0,0,0,2020-04-22 14:47:00,true,false,2733285075
ObjectId(5ea090a2726bec3ad8e1554b),f66347a9eaa246f,1252971257684824064,"Ustedes no toman en cuenta algo muy importante LA GENTE NO HACE CASO, festejan como que estuvieran en vacaciones, NO SON VACACIONES, ni los gobernadores ni el presidente puede haber nada contra esto, ayuden mejor advirtiendo a la gente y influenciando para que hagan caso, ayuden",/f66347a9eaa246f/status/1252971257684824064,0,0,0,2020-04-22 14:43:21,true,false,2733285075
ObjectId(5ea090a2726bec3ad8e1554c),SethCars,1252970576504856577,ahora pásame la inversión en la barda de tula,/SethCars/status/1252970576504856577,0,0,0,2020-04-22 14:40:39,true,false,1240890767670784000
ObjectId(5ea090a2726bec3ad8e1554d),SethCars,1252970349676937217,Muero por la verdad,/SethCars/status/1252970349676937217,0,0,0,2020-04-22 14:39:45,true,false,1240890767670784000
ObjectId(5ea090a2726bec3ad8e1554e),SethCars,1252970285059526656,Muero por la verdad,/SethCars/status/1252970285059526656,0,0,0,2020-04-22 14:39:29,true,false,1240890767670784000
ObjectId(5ea090a2726bec3ad8e1554f),SethCars,1252970006008250368,Las mismas palabras del fecal✓,/SethCars/status/1252970006008250368,0,0,0,2020-04-22 14:38:23,true,false,1240890767670784000
ObjectId(5ea090a2726bec3ad8e15550),f66347a9eaa246f,1252969956930490370,"Ustedes son los que hablan de fanatismo? El contesta un argumento sencillo y se le dejaron ir como pirañas, que bueno que son “informantes” pero cuál es la ayuda? Que quieren que los ciudadanos piensen? Déjense de cosas y dejen sus mentes malvadas y cuerpo en casa!!! $$$ uds",/f66347a9eaa246f/status/1252969956930490370,0,0,0,2020-04-22 14:38:11,true,false,2733285075
ObjectId(5ea090a2726bec3ad8e15551),SethCars,1252969756262576131,"muy interesante, estare ál pendie33te",/SethCars/status/1252969756262576131,0,0,0,2020-04-22 14:37:23,true,false,1240890767670784000
ObjectId(5ea090a2726bec3ad8e15552),f66347a9eaa246f,1252968135365292032,"Y aparte de esto, en que más “ayudan”?",/f66347a9eaa246f/status/1252968135365292032,0,0,0,2020-04-22 14:30:57,true,false,2733285075
ObjectId(5ea090a2726bec3ad8e15553),advece,1252963821045665792,"@ covidmx  esta circulando esto en whatsapp en audio y por escrito, podrían verificar? Gracias.  pic.twitter.com/tJeZI2lYit",/advece/status/1252963821045665792,0,0,0,2020-04-22 14:13:48,false,false,542668303
ObjectId(5ea090a2726bec3ad8e15554),VillaDeCortesBJ,1252963675670867968,Gracias por la información.,/VillaDeCortesBJ/status/1252963675670867968,0,1,0,2020-04-22 14:13:13,true,false,1651627400
ObjectId(5ea090a2726bec3ad8e15555),LeonlpMateo,1252963535027679232,Los datos son estadísticos y no con una simple suma y multiplicación te arriba los datos. Hay fórmulas estadísticas y matemáticas que hay que aplicar. Tu piensas que nada más por sumar ya lo descifraste todo. Me imagino que se apoyaron en algún matemático,/LeonlpMateo/status/1252963535027679232,0,0,0,2020-04-22 14:12:40,true,false,3361862355
ObjectId(5ea090a2726bec3ad8e15556),roner3,1252963457311350786,"Ustedes quienes son, o que... A que hr dan conferencia.. De donde sacan los datos....",/roner3/status/1252963457311350786,0,0,0,2020-04-22 14:12:21,true,false,111351729
ObjectId(5ea090a2726bec3ad8e15557),ludikus,1252962639271079937,"@ Twitter  ha dado certificación a ésta cuenta @covidmx , que según su perfil, es para validar información, pero como anda por ahí @FelipeCalderon  , pues como que ya no da confianza, digo porque si no empieza por verificar publis chayoteras ¿Cómo le vamos a creer?",/ludikus/status/1252962639271079937,0,0,0,2020-04-22 14:09:06,false,false,86864928
ObjectId(5ea090a2726bec3ad8e15558),LeonlpMateo,1252962443111936000,"Y me pregunto, ¿hicieron ese mismo disque ejercicio cuando el H1N1 donde el único que informaba era calderon como si fuera un experto epidemiólogo? Digo si es un ejercicio ciudadano también lo habrán echo en ese tiempo",/LeonlpMateo/status/1252962443111936000,0,0,0,2020-04-22 14:08:20,true,false,3361862355
ObjectId(5ea090a2726bec3ad8e15559),0518_novoa,1252961305608085505,mmm amigo esto lleva años pero como representan votos para este partido populachero @DiputadosMorena  por eso @nenulo  se inca ante ellos,/0518_novoa/status/1252961305608085505,0,1,0,2020-04-22 14:03:48,true,false,426033710
ObjectId(5ea090a2726bec3ad8e1555a),SraQuejumbrosa,1252954411137204226,"Oigan, y aquel empresario fallecido y resucitado, ya se reportó sano cómo mucha gente ha salido a decir que se curo o qué onda? Si estaba fallecido?",/SraQuejumbrosa/status/1252954411137204226,0,0,0,2020-04-22 13:36:25,true,false,716976017231904768
ObjectId(5ea090a2726bec3ad8e1555b),HamzaHashmi773,1252953845765939200,"بڑی خوشخبری، چین نے کورونا وائرس کی ویکسین تیار کر لی !!
چین نے سب سے پہلے پاکستان کو ویکسین فراہم کرنے کا اعلان کر دیا
#Pakchinafrndshp 
#lockdown 
#COVID19Pakistan  #92NewsHDPlus  #CoronaInPakistan  #CoronaFreePakistan  #Friends  @covidmx  @COVID19Tracking",/HamzaHashmi773/status/1252953845765939200,0,0,0,2020-04-22 13:34:10,false,false,1249957433348366337
ObjectId(5ea090a2726bec3ad8e1555c),EabundioR,1252952640885063680,@ covidmx,/EabundioR/status/1252952640885063680,0,0,0,2020-04-22 13:29:22,true,false,2362232408
ObjectId(5ea090a2726bec3ad8e1555d),GuzBeltran,1252952401184583681,@ _VicenteSerrano  comentarios #monocilindrero ?,/GuzBeltran/status/1252952401184583681,0,0,0,2020-04-22 13:28:25,true,false,178967792
ObjectId(5ea090a2726bec3ad8e1555e),carmenlemus,1252950677699035136,Esto te puede interesar @jroman75  ,/carmenlemus/status/1252950677699035136,0,1,1,2020-04-22 13:21:34,true,false,33337369
ObjectId(5ea090a2726bec3ad8e1555f),micheloso,1252944519760355328,"El problema es que SUS datos son usados por entes irresponsables como @FelipeCalderon  que sin más, usan sus gráficas y señalamientos como forma de manipulación para sus seguidores y esto a ustedes les resta validez. Buen ejercicio de verificación, ¿pero a uds. Quién los verifica?",/micheloso/status/1252944519760355328,0,0,0,2020-04-22 12:57:06,true,false,41753678
ObjectId(5ea090a3726bec3ad8e15560),jantonio0,1252943492382224385,"Si, si es muy notoria.",/jantonio0/status/1252943492382224385,0,0,0,2020-04-22 12:53:01,true,false,188577194
ObjectId(5ea090a3726bec3ad8e15561),a_payo,1252940326077001728,"Extraordinaria iniciativa ciudadana de verificación, de datos, noticias y comunicados sobre #covid_19mexico  Gracias a @covidmx  por mantenernos bien informados   https:// verificovid.mx /  ",/a_payo/status/1252940326077001728,0,0,0,2020-04-22 12:40:26,false,false,96641550
ObjectId(5ea090a3726bec3ad8e15562),Jesus63569946,1252936161762463745,Huevos que ,/Jesus63569946/status/1252936161762463745,0,0,0,2020-04-22 12:23:54,true,false,1250507057603776512
ObjectId(5ea090a3726bec3ad8e15563),sctoscar,1252935784266641409,Baia baia baia... aquí te desmiente @HLGatell  @lopezobrador_  @Mx_Diputados  @senadomexicano,/sctoscar/status/1252935784266641409,0,0,0,2020-04-22 12:22:24,true,false,595041164
ObjectId(5ea090a3726bec3ad8e15564),scanner792,1252923009259765762,"Son gente de la oposición. ,",/scanner792/status/1252923009259765762,0,0,0,2020-04-22 11:31:38,true,false,1244367893493624832
ObjectId(5ea090a3726bec3ad8e15565),20210ramirez,1252914997325451264,pic.twitter.com/Oq6Ss3oo2B,/20210ramirez/status/1252914997325451264,0,0,0,2020-04-22 10:59:48,true,false,84094133
ObjectId(5ea090a3726bec3ad8e15566),jccharc,1252911907926933504,"Tranquila, corazón, no te me esponjes...

¿No les dijo el amo que no insultaran, que se mantuvieran tranquilitos, con sus croquetitas? Vamos, respira y cómete un snickers, pejita. 

",/jccharc/status/1252911907926933504,0,0,1,2020-04-22 10:47:31,true,false,158957682
ObjectId(5ea090a3726bec3ad8e15567),jccharc,1252911199189995520,"De hecho, creo que eso es precisamente lo que va a pasar... la cosa se salió de control, el “experimento” falló y al primero que aventaran a las vías es a Gatell.",/jccharc/status/1252911199189995520,0,0,0,2020-04-22 10:44:42,true,false,158957682
ObjectId(5ea090a3726bec3ad8e15568),Eltiotonysoy,1252909535905214464,"Ya dejen de estar chingando... ¿ y ustedes quiénes son? ¿Quién los nombró? ¿Porqué no dan la cara? No anden confundiendo, así de miserable son los de la derecha, come santoscaga diablos.",/Eltiotonysoy/status/1252909535905214464,5,6,2,2020-04-22 10:38:05,true,false,107734790
ObjectId(5ea090a3726bec3ad8e15569),gamerjc,1252899185516597248,"Y a ustedes quien los patrocina, de donde sacan sus cuentas, tienen mejor cobertura que la oficial?",/gamerjc/status/1252899185516597248,0,0,0,2020-04-22 09:56:58,true,false,94061447
ObjectId(5ea090a3726bec3ad8e1556a),AlainGarciaVazq,1252879888526139393,se califica como recuperado después de estar 72 horas minimo sin fiebre o de sensación de falta de aire. Data from CDC . En Francia consideran como recuperado y con capacidad de salir a la calle 8 días después de la desaparición de síntomas.,/AlainGarciaVazq/status/1252879888526139393,0,0,0,2020-04-22 08:40:17,true,false,180126693
ObjectId(5ea090a3726bec3ad8e1556b),josueirl,1252869206825070593,# Covid_19mx,/josueirl/status/1252869206825070593,0,1,0,2020-04-22 07:57:50,true,false,1012277200333221889
ObjectId(5ea090a3726bec3ad8e1556c),ana_valerie1,1252869059785310209,y la #Fase3  :(,/ana_valerie1/status/1252869059785310209,0,1,1,2020-04-22 07:57:15,true,false,704035855422205953
ObjectId(5ea090a3726bec3ad8e1556d),josueirl,1252868800082358274,mi amor por ti <3,/josueirl/status/1252868800082358274,0,1,1,2020-04-22 07:56:13,true,false,1012277200333221889
ObjectId(5ea090a3726bec3ad8e1556e),ana_valerie1,1252868546738049024,se viene algo grande,/ana_valerie1/status/1252868546738049024,0,1,1,2020-04-22 07:55:13,true,false,704035855422205953
ObjectId(5ea090a3726bec3ad8e1556f),josueirl,1252867994645979136,siempre vendrán tiempos mejores,/josueirl/status/1252867994645979136,0,1,1,2020-04-22 07:53:01,true,false,1012277200333221889
ObjectId(5ea090a3726bec3ad8e15570),ana_valerie1,1252867872918958080,antes de que el @covidmx  arruinara todo  https:// twitter.com/josueirl/statu s/1252866914881138689   …,/ana_valerie1/status/1252867872918958080,1,1,1,2020-04-22 07:52:32,false,false,704035855422205953
ObjectId(5ea090a3726bec3ad8e15571),Jorge56318560,1252867541237551107,"Gracias por su chamba.
Las fakenews se han convertido en un verdadero cáncer estos días. Más con la fanaticada que se la pasa echándose de un lado y del otro (Amlovers y Amhaters).
Esto viene a vacunarnos contra la desinformación.
Enhorabuena.",/Jorge56318560/status/1252867541237551107,0,0,0,2020-04-22 07:51:13,true,false,1127364031080214528
ObjectId(5ea090a3726bec3ad8e15572),FelipeNava92,1252867528927309824,"Si hago la validación de los 14 días obtengo el numero de casos activos  que presentan en la conferencia, por lo cual siguiendo esta logica los recuperados serian aquellos casos que tengan mas de 14 dias de inicio de sintomas y no tengan FECHA_DEF?",/FelipeNava92/status/1252867528927309824,0,0,0,2020-04-22 07:51:10,false,false,1240000381725241344
ObjectId(5ea090a3726bec3ad8e15573),FelipeNava92,1252865455183687681,@ RicardoDGPS   @covidmx   Estuve revisando el documento de datos abiertos de covid y me gustaría saber cuando se califica a un paciente como recuperado? después de 14 días de la fecha del inicio de síntomas? y es posible agregar un campo de la fecha en la que salio el resultado?,/FelipeNava92/status/1252865455183687681,0,0,2,2020-04-22 07:42:56,false,false,1240000381725241344
ObjectId(5ea090a3726bec3ad8e15574),enriquesnyder,1252856060416626688,"Mejor entra a la página, ahí están los nombres.
En una sociedad democrática, el ejercicio de #verificovid  es valiosísimo para evitar difusión de #fakenews  como las que FCH difunde.",/enriquesnyder/status/1252856060416626688,0,0,0,2020-04-22 07:05:36,true,false,11610742
ObjectId(5ea090a3726bec3ad8e15575),BernalLedezmaa,1252855910692605953,Eso que? Pobre  tú patron borolas cuanto te pago? Los dos vayan a l v.@*#%$,/BernalLedezmaa/status/1252855910692605953,0,0,1,2020-04-22 07:05:00,true,false,1239442633451339776
ObjectId(5ea090a3726bec3ad8e15576),rafich37,1252854008227618816,Le voy a mandar mi pack..,/rafich37/status/1252854008227618816,0,1,0,2020-04-22 06:57:27,true,false,772876514
ObjectId(5ea090a3726bec3ad8e15577),CheChe_Lizz,1252849098849284097,"Eso me queda claro. Solo estoy haciendo una pregunta directa y sincera de una follower que las retuitea (y hasta les manda info a su propia familia de esta cuenta). Puedes verlo y constatar en mi TL. Saludos, Erandi. 
Btw, soy harto panista, pero eso hoy no importa.",/CheChe_Lizz/status/1252849098849284097,0,0,0,2020-04-22 06:37:56,true,false,203153494
ObjectId(5ea090a3726bec3ad8e15578),MARIANO_MX_,1252847949547102210,Ami sirmpre ,/MARIANO_MX_/status/1252847949547102210,0,0,0,2020-04-22 06:33:22,true,false,1190823476699058179
ObjectId(5ea090a3726bec3ad8e15579),pbcspotter,1252847789538635778,"Pues los que llevan los datos de gobierno federal no son nada de eso, pero los resultados demuestran que son pxndejos",/pbcspotter/status/1252847789538635778,0,0,1,2020-04-22 06:32:44,true,false,1220183304021786624
ObjectId(5ea090a3726bec3ad8e1557a),manolitoalonso,1252844701763297280,eres simplemente  un inútil FeliPillo... @covidmx  @SSalud_mx  @HLGatell  @RicardoDGPS,/manolitoalonso/status/1252844701763297280,0,0,0,2020-04-22 06:20:28,true,false,114601644
ObjectId(5ea090a3726bec3ad8e1557b),GBocablack,1252843208024834058,Son burdos para mentir en este gobierno.,/GBocablack/status/1252843208024834058,0,0,0,2020-04-22 06:14:32,true,false,1099529126560489472
ObjectId(5ea090a3726bec3ad8e1557c),Aryamezquina,1252843017876070402,Send nudes ,/Aryamezquina/status/1252843017876070402,0,1,0,2020-04-22 06:13:46,true,false,1078522346892419073
ObjectId(5ea090a3726bec3ad8e1557d),c15lm,1252838932154216448,"Si mañana corren a Gatell le van a decir hasta de lo que se va a morir, pero hoy lo tratan como un semidios, genio, cientifico",/c15lm/status/1252838932154216448,0,5,1,2020-04-22 05:57:32,true,false,1087580094460317696
ObjectId(5ea090a3726bec3ad8e1557e),ranahaydee,1252836946340016132,"Por tu vulgar y metiche comentario, me imagino que careces de tamaños. Con dos clicks no me alcanza para hacerte zoom. Cuenta reportada.",/ranahaydee/status/1252836946340016132,0,0,0,2020-04-22 05:49:39,true,false,158618955
ObjectId(5ea090a3726bec3ad8e1557f),lavodnitas,1252836890098589702,"¿Y está cuenta que? ¿Es del Gobierno, oh ya es una cuenta de la derecha pedorra oficial para desinformar?",/lavodnitas/status/1252836890098589702,0,0,0,2020-04-22 05:49:25,true,false,242910976
ObjectId(5ea090a3726bec3ad8e15580),lavodnitas,1252836137984421888,"Ha caray esa misma respuesta lo Vi en comenrios atrás, ya están como la abuelita que murió ya ni friegan deberás",/lavodnitas/status/1252836137984421888,0,2,0,2020-04-22 05:46:26,true,false,242910976
ObjectId(5ea090a3726bec3ad8e15581),AbateFaria4,1252831309631639554,Diles como manejar su organización.,/AbateFaria4/status/1252831309631639554,0,0,0,2020-04-22 05:27:15,true,false,1140046979730268160
ObjectId(5ea090a3726bec3ad8e15582),evamarrrry,1252831165028818944,Ahora si no sabemos a quien creerle pensé que esta pagina era segura pero creo que no :( espero que nos aclaren,/evamarrrry/status/1252831165028818944,0,0,0,2020-04-22 05:26:40,true,false,203785201
ObjectId(5ea090a3726bec3ad8e15583),RDBonillaA,1252830908878450689,"Les hace falta conocer todos los términos que se usan en la epidemiología.
No es suficiente sólo saber hacer sumas.",/RDBonillaA/status/1252830908878450689,1,0,0,2020-04-22 05:25:39,true,false,703620895
ObjectId(5ea090a3726bec3ad8e15584),Yo_Soy_V,1252830084899078144,"Ni te desgastes amigo, muchas personas carecen de sentido común. Las inconsistencias ahí están y ya hay gobernadores que reclaman eso, también hay matemáticos como @ArturoErdely  que desglosan todo el modelo centinela para demostrar como lo están presentando mal a la población.",/Yo_Soy_V/status/1252830084899078144,0,0,0,2020-04-22 05:22:23,true,false,1231291848884400128
ObjectId(5ea090a3726bec3ad8e15585),ReyesFreddy6,1252829683994857479,# SNTEaTuLado,/ReyesFreddy6/status/1252829683994857479,0,1,0,2020-04-22 05:20:47,true,false,1239293723789479936
ObjectId(5ea090a3726bec3ad8e15586),karlaeduc,1252827833044316160,ESTA ES UNA CUENTA PANISTA.. LA RETWITTEA borolas,/karlaeduc/status/1252827833044316160,0,0,0,2020-04-22 05:13:26,true,false,1678844743
ObjectId(5ea090a3726bec3ad8e15587),OrgMetacoach,1252827232646520832,"Otorgar el perdón a 800,000 presos no es una estrategia para evitar propagación de coronavirus cómo nos lo quieren hacer creer ahora.YA NO TENEMOS MEMORIA CORTA:
Ya era el punto 10 en la campaña de  AMLO: https:// twitter.com/tatoson/status /1252805131340378120?s=21   …",/OrgMetacoach/status/1252827232646520832,2,2,0,2020-04-22 05:11:03,true,false,4215435798
